id,budokai_box_ranking_reward_range_id,item_id,item_type,quantity,card_exp_init,description,gift_description,created_at,updated_at
4851,481201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4852,481251,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4853,481251,40001,AwakeningItem,3,0,Master's Mark x3,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4854,481251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4855,481251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4901,491001,1025610,Card,2,0,Jackie Chun x2,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4902,491001,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4903,491001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4904,491001,2,SpecialItem,5,0,World Tournament Ticket x5,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4905,491001,11,Point::Stone,7,0,Dragon Stone x7 and more,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.979572,2024-07-24 07:39:44.979572
4906,491001,1011481,Card,3,1500000,Hercule Statue (Diamond) x3,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4907,491001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4908,491002,1025610,Card,1,0,Jackie Chun x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4909,491002,25,TreasureItem,90,0,Hercule's Autograph x90,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4910,491002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4911,491002,2,SpecialItem,4,0,World Tournament Ticket x4,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4912,491002,11,Point::Stone,3,0,Dragon Stone x3 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4913,491002,1011481,Card,2,1500000,Hercule Statue (Diamond) x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4914,491002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4915,491004,1025610,Card,1,0,Jackie Chun x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4916,491004,25,TreasureItem,70,0,Hercule's Autograph x70,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4917,491004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4918,491004,2,SpecialItem,3,0,World Tournament Ticket x3,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4919,491004,11,Point::Stone,1,0,Dragon Stone x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4920,491004,1005480,Card,4,765122,Hercule Statue (Platinum) x4,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4921,491004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4922,491011,1025610,Card,1,0,Jackie Chun x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4923,491011,25,TreasureItem,60,0,Hercule's Autograph x60,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4924,491011,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4925,491011,2,SpecialItem,2,0,World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4926,491011,1005480,Card,3,765122,Hercule Statue (Platinum) x3 and more,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4927,491011,12,Point::GashaPoint,4000,0,Friend Points x4000,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4928,491021,1025610,Card,1,0,Jackie Chun x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4929,491021,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4930,491021,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4931,491021,2,SpecialItem,1,0,World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4932,491021,1002630,Card,3,765122,Hercule Statue (Gold) x3 and more,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4933,491021,12,Point::GashaPoint,3000,0,Friend Points x3000,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4934,491051,1025610,Card,1,0,Jackie Chun x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4935,491051,25,TreasureItem,40,0,Hercule's Autograph x40,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4936,491051,40001,AwakeningItem,15,0,Master's Mark x15,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4937,491051,1002630,Card,2,765122,Hercule Statue (Gold) x2,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4938,491051,12,Point::GashaPoint,2000,0,Friend Points x2000,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4939,491101,1025610,Card,1,0,Jackie Chun x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4940,491101,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4941,491101,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4942,491101,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4943,491101,12,Point::GashaPoint,1500,0,Friend Points x1500,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4944,491151,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4945,491151,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4946,491151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4947,491151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4948,491201,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4949,491201,40001,AwakeningItem,5,0,Master's Mark x5,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4950,491201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4951,491201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4952,491251,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4953,491251,40001,AwakeningItem,3,0,Master's Mark x3,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4954,491251,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
4955,491251,12,Point::GashaPoint,200,0,Friend Points x200,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5001,501001,1027560,Card,2,0,Pilaf x2,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5002,501001,25,TreasureItem,100,0,Hercule's Autograph x100,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5003,501001,40001,AwakeningItem,50,0,Master's Mark x50,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5004,501001,2,SpecialItem,5,0,World Tournament Ticket x5,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5005,501001,11,Point::Stone,7,0,Dragon Stone x7 and more,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5006,501001,1011481,Card,3,1500000,Hercule Statue (Diamond) x3,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5007,501001,12,Point::GashaPoint,10000,0,Friend Points x10000,Rewards for the 1st place in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5008,501002,1027560,Card,1,0,Pilaf x1,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5009,501002,25,TreasureItem,100,0,Hercule's Autograph x100,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5010,501002,40001,AwakeningItem,40,0,Master's Mark x40,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5011,501002,2,SpecialItem,4,0,World Tournament Ticket x4,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5012,501002,11,Point::Stone,3,0,Dragon Stone x3 and more,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5013,501002,1011481,Card,2,1500000,Hercule Statue (Diamond) x2,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5014,501002,12,Point::GashaPoint,8000,0,Friend Points x8000,Rewards for the 2nd & 3rd places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5015,501004,1027560,Card,1,0,Pilaf x1,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5016,501004,25,TreasureItem,80,0,Hercule's Autograph x80,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5017,501004,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5018,501004,2,SpecialItem,3,0,World Tournament Ticket x3,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5019,501004,11,Point::Stone,1,0,Dragon Stone x1 and more,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5020,501004,1005480,Card,4,765122,Hercule Statue (Platinum) x4,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5021,501004,12,Point::GashaPoint,5000,0,Friend Points x5000,Rewards for the 4th–10th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5022,501011,1027560,Card,1,0,Pilaf x1,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5023,501011,25,TreasureItem,70,0,Hercule's Autograph x70,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5024,501011,40001,AwakeningItem,30,0,Master's Mark x30,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5025,501011,2,SpecialItem,2,0,World Tournament Ticket x2,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5026,501011,1005480,Card,3,765122,Hercule Statue (Platinum) x3 and more,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5027,501011,12,Point::GashaPoint,4000,0,Friend Points x4000,Rewards for the 11th–20th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5028,501021,1027560,Card,1,0,Pilaf x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5029,501021,25,TreasureItem,50,0,Hercule's Autograph x50,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5030,501021,40001,AwakeningItem,20,0,Master's Mark x20,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5031,501021,2,SpecialItem,1,0,World Tournament Ticket x1,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5032,501021,1002630,Card,3,765122,Hercule Statue (Gold) x3 and more,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5033,501021,12,Point::GashaPoint,3000,0,Friend Points x3000,Rewards for the 21st–50th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5034,501051,1027560,Card,1,0,Pilaf x1,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5035,501051,25,TreasureItem,50,0,Hercule's Autograph x50,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5036,501051,40001,AwakeningItem,15,0,Master's Mark x15,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5037,501051,1002630,Card,2,765122,Hercule Statue (Gold) x2,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5038,501051,12,Point::GashaPoint,2000,0,Friend Points x2000,Rewards for the 51st–100th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5039,501101,1027560,Card,1,0,Pilaf x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5040,501101,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5041,501101,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5042,501101,1002630,Card,1,765122,Hercule Statue (Gold) x1,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5043,501101,12,Point::GashaPoint,1500,0,Friend Points x1500,Rewards for the 101st–150th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5044,501151,25,TreasureItem,20,0,Hercule's Autograph x20,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5045,501151,40001,AwakeningItem,10,0,Master's Mark x10,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5046,501151,1002640,Card,1,93879,Hercule Statue (Silver) x1,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5047,501151,12,Point::GashaPoint,1000,0,Friend Points x1000,Rewards for the 151st–200th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5048,501201,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5049,501201,40001,AwakeningItem,5,0,Master's Mark x5,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5050,501201,1002650,Card,1,11333,Hercule Statue (Bronze) x1,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.987908,2024-07-24 07:39:44.987908
5051,501201,12,Point::GashaPoint,500,0,Friend Points x500,Rewards for the 201st–250th places in Local Ranking,2024-07-24 07:39:44.996358,2024-07-24 07:39:44.996358
5052,501251,25,TreasureItem,5,0,Hercule's Autograph x5,Rewards for the 251st–300th places in Local Ranking,2024-07-24 07:39:44.996358,2024-07-24 07:39:44.996358
