id,name,description,zeni,rarity,selling_exchange_point,event_jumpable,created_at,updated_at
201073,Metal Cooler [AGL] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201074,Metal Cooler [AGL] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201081,Metal Cooler [TEQ] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201082,Metal Cooler [TEQ] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201083,Metal Cooler [TEQ] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201084,Metal Cooler [TEQ] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201091,Metal Cooler [INT] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201092,Metal Cooler [INT] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201093,Metal Cooler [INT] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201094,Metal Cooler [INT] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201101,Metal Cooler [STR] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201102,Metal Cooler [STR] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201103,Metal Cooler [STR] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201104,Metal Cooler [STR] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201111,Metal Cooler [PHY] [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201112,Metal Cooler [PHY] [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201113,Metal Cooler [PHY] [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201114,Metal Cooler [PHY] [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201121,Hacchan & Android #17 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201122,Hacchan & Android #17 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201123,Hacchan & Android #17 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201124,Hacchan & Android #17 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201131,Great Saiyaman [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201132,Great Saiyaman [Silver],Character-specific Medal required for Awakening.,200000,1,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201133,Great Saiyaman [Gold],Character-specific Medal required for Awakening.,300000,2,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201134,Great Saiyaman [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201141,Krillin [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201142,Krillin [Silver],Character-specific Medal required for Awakening.,200000,1,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201143,Krillin [Gold],Character-specific Medal required for Awakening.,300000,2,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201144,Krillin [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201151,Dabura [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201152,Dabura [Silver],Character-specific Medal required for Awakening.,200000,1,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201153,Dabura [Gold],Character-specific Medal required for Awakening.,300000,2,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201154,Dabura [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201161,Master Roshi (Max Power) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201162,Master Roshi (Max Power) [Silver],Character-specific Medal required for Awakening.,200000,1,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201163,Master Roshi (Max Power) [Gold],Character-specific Medal required for Awakening.,300000,2,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201164,Master Roshi (Max Power) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201171,Nappa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201172,Nappa [Silver],Character-specific Medal required for Awakening.,200000,1,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201173,Nappa [Gold],Character-specific Medal required for Awakening.,300000,2,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201174,Nappa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,0,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201181,Great Saiyaman 4 [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201182,Great Saiyaman 4 [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201183,Great Saiyaman 4 [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201184,Great Saiyaman 4 [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201191,Ahms (3rd Form) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201192,Ahms (3rd Form) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201193,Ahms (3rd Form) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201194,Ahms (3rd Form) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.952990,2024-02-27 09:30:22.952990
201201,Cumber [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201202,Cumber [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201203,Cumber [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201204,Cumber [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201211,Demon God Salsa [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201212,Demon God Salsa [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201213,Demon God Salsa [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201214,Demon God Salsa [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201221,Demon Goddess Putine [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201222,Demon Goddess Putine [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201223,Demon Goddess Putine [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201224,Demon Goddess Putine [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201234,Trunks (Teen) [Rainbow],"Character-specific Medal required for Awakening. 
Obtainable from the missions of 
""Extreme Super Battle Road"".",777777,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201241,Hercule [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201242,Hercule [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201243,Hercule [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201244,Hercule [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201254,Babidi [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201261,Trunks (Kid) & Goten (Kid) & Marron [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201262,Trunks (Kid) & Goten (Kid) & Marron [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201263,Trunks (Kid) & Goten (Kid) & Marron [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201264,Trunks (Kid) & Goten (Kid) & Marron [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201271,Kahseral (Pride Troopers) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201272,Kahseral (Pride Troopers) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201273,Kahseral (Pride Troopers) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201274,Kahseral (Pride Troopers) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201284,Cell (1st Form) [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201291,Bulma (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201292,Bulma (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201293,Bulma (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201294,Bulma (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201301,Great Saiyaman & Videl [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201302,Great Saiyaman & Videl [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201303,Great Saiyaman & Videl [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201304,Great Saiyaman & Videl [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201311,Bulma (Youth) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201312,Bulma (Youth) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201313,Bulma (Youth) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201314,Bulma (Youth) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201321,Yamcha [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201322,Yamcha [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201323,Yamcha [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201324,Yamcha [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201334,Krillin [Rainbow],Character-specific Medal required for Awakening.,777777,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201341,Vegeta (GT) (Giant Ape) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201342,Vegeta (GT) (Giant Ape) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201343,Vegeta (GT) (Giant Ape) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201344,Vegeta (GT) (Giant Ape) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201351,Super Saiyan Trunks (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201352,Super Saiyan Trunks (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201353,Super Saiyan Trunks (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201354,Super Saiyan Trunks (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201361,Trunks (Teen) (Future) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201362,Trunks (Teen) (Future) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201363,Trunks (Teen) (Future) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201364,Trunks (Teen) (Future) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201371,Dabura (Angel) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201372,Dabura (Angel) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201373,Dabura (Angel) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201374,Dabura (Angel) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201381,Android #18 (GT) [Bronze],Character-specific Medal required for Awakening.,100000,0,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201382,Android #18 (GT) [Silver],Character-specific Medal required for Awakening.,200000,1,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201383,Android #18 (GT) [Gold],Character-specific Medal required for Awakening.,300000,2,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
201384,Android #18 (GT) [Rainbow],Character-specific Medal required for Awakening.,400000,3,20,1,2024-02-27 09:30:22.962759,2024-02-27 09:30:22.962759
