id,name,description,exec_timing_type,turn,is_once,probability,causality_conditions,icon_type,target_type,target_value1,target_value2,target_value3,sub_target_type_set_id,efficacy_type,eff_value1,eff_value2,eff_value3,efficacy_values,calc_option,created_at,updated_at
701007,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,14,,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
701008,Disable Interruption,Disables Interruption,0,-1,0,100,,0,1,0,0,0,0,18,,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
701009,Damage Limitation (Certain Rarity or Below),"Limits damage dealt by SSR or below characters 
to a maximum of 1,999,999",0,0,0,0,,1,0,0,0,0,0,16,3.0,1999999.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000001,Damage Reduction (All),Reduces damage received by 30%,0,0,0,0,,1,0,0,0,0,0,7,30.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000002,Damage Reduction (All),Reduces damage received by 35%,0,0,0,0,,1,0,0,0,0,0,7,35.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000003,Damage Reduction (All),Reduces damage received by 40%,0,0,0,0,,1,0,0,0,0,0,7,40.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000004,Damage Reduction (All),Reduces damage received by 45%,0,0,0,0,,1,0,0,0,0,0,7,45.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000005,Damage Reduction (All),Reduces damage received by 50%,0,0,0,0,,1,0,0,0,0,0,7,50.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000006,Damage Reduction (All),Reduces damage received by 55%,0,0,0,0,,1,0,0,0,0,0,7,55.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000007,Damage Reduction (All),Reduces damage received by 60%,0,0,0,0,,1,0,0,0,0,0,7,60.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000008,Damage Reduction (All),Reduces damage received by 70%,0,0,0,0,,1,0,0,0,0,0,7,70.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000009,Type Damage Reduction,"Reduces damage received from 
STR, Super STR and Extreme STR Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,1082368.0,50.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000010,Type Damage Reduction,"Reduces damage received from AGL, STR, Super AGL, 
Super STR, Extreme AGL and Extreme STR Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,1217664.0,60.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000011,Type Damage Reduction,"Reduces damage received from AGL, STR, PHY, 
Super AGL, Super STR, Super PHY, Extreme AGL, 
Extreme STR and Extreme PHY Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,3382400.0,70.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000012,Type Damage Reduction,"Reduces damage received from AGL, STR, PHY, 
Super AGL, Super TEQ, Super INT, Super STR, 
Super PHY, Extreme AGL, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,3406976.0,80.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000013,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000014,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,175.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000015,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000016,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,130.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000017,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,150.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000018,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,180.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000019,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000020,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000021,Disable DEF Reduction,Disables DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,2.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000022,Disable ATK & DEF Reduction,Disables ATK & DEF Reduction,0,-1,0,100,,0,1,0,0,0,0,13,3.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000023,Stun Immunity,Grants immunity to being stunned,0,-1,0,100,"{""source"":""126"",""compiled"":126}",0,1,0,0,0,0,10,,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000024,Disable Super Attack Sealing,Nullifies Super Attack sealing effect,0,-1,0,100,,0,1,0,0,0,0,14,,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000025,Damage Reduction (All),Reduces damage received by 65%,0,0,0,0,,1,0,0,0,0,0,7,65.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000026,Type Damage Reduction,"Reduces damage received from 
PHY, Super PHY and Extreme PHY Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,2164736.0,50.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000027,Type Damage Reduction,"Reduces damage received from 
TEQ, PHY, Super TEQ, Super PHY, 
Extreme TEQ and Extreme PHY Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,2435328.0,60.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000028,Type Damage Reduction,"Reduces damage received from TEQ, INT, PHY, 
Super TEQ, Super INT, Super PHY, Extreme TEQ, 
Extreme INT and Extreme PHY Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,2976512.0,70.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000029,Type Damage Reduction,"Reduces damage received from TEQ, INT, PHY, 
Super TEQ, Super INT, Super PHY, Extreme AGL, 
Extreme TEQ, Extreme INT, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,4156160.0,80.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000030,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000031,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000032,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,215.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000033,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000034,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,160.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000035,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,180.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000036,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000037,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000038,Damage Reduction (All),Reduces damage received by 20%,0,0,0,0,,1,0,0,0,0,0,7,20.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000039,Damage Reduction (All),Reduces damage received by 25%,0,0,0,0,,1,0,0,0,0,0,7,25.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000040,Damage Reduction (All),Reduces damage received by 27%,0,0,0,0,,1,0,0,0,0,0,7,27.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000041,Type Damage Reduction,"Reduces damage received from 
INT, Super INT and Extreme INT Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,541184.0,50.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000042,Type Damage Reduction,"Reduces damage received from 
AGL, INT, Super AGL, Super INT, 
Extreme AGL and Extreme INT Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,676480.0,60.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000043,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
Super AGL, Super TEQ, Super INT, Extreme AGL, 
Extreme TEQ and Extreme INT Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,947072.0,70.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000044,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, 
PHY, Super AGL, Super TEQ, Super INT, 
Super PHY, Extreme AGL, Extreme TEQ, 
Extreme INT and Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,3111808.0,80.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000045,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000046,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000047,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000048,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,220.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000049,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,230.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000050,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,110.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000051,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,120.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000052,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000053,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,150.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000054,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000055,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,190.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000056,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000057,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,250.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000058,Type Damage Reduction,"Reduces damage received from TEQ, INT, Super TEQ, 
Super INT, Extreme TEQ and Extreme INT Types by 65%",0,0,0,0,,0,0,0,0,0,0,15,811776.0,65.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000059,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT,
Super AGL, Super TEQ, Super INT, Extreme AGL,
Extreme TEQ and Extreme INT Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,947072.0,80.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000060,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,205.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000061,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,215.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000062,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,235.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000074,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,270.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000075,Damage Reduction (All),Reduces damage received by 63%,0,0,0,0,,1,0,0,0,0,0,7,63.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000079,Type Damage Reduction,"Reduces damage received from STR, PHY, Super STR, 
Super PHY, Extreme STR and Extreme PHY Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,3247104.0,60.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000080,Type Damage Reduction,"Reduces damage received from INT, STR, PHY, 
Super INT, Super STR, Super PHY and 
Extreme INT, Extreme STR and Extreme PHY Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,3788288.0,70.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000081,Type Damage Reduction,"Reduces damage received from INT, STR, PHY, 
Super AGL, Super TEQ, Super INT, Super STR, Super PHY and
Extreme INT, Extreme STR and Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,3800576.0,80.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000082,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,160.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000083,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,215.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000084,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,260.0,,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000085,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-04-30 09:32:08.713404,2024-04-30 09:32:08.713404
1000086,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,155.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000087,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,170.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000088,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,185.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000089,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,240.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000096,Damage Reduction (All),Reduces damage received by 54%,0,0,0,0,,1,0,0,0,0,0,7,54.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000097,Damage Reduction (All),Reduces damage received by 58%,0,0,0,0,,1,0,0,0,0,0,7,58.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000098,Damage Reduction (All),Reduces damage received by 62%,0,0,0,0,,1,0,0,0,0,0,7,62.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000099,Damage Reduction (All),Reduces damage received by 66%,0,0,0,0,,1,0,0,0,0,0,7,66.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000100,Type Damage Reduction,"Reduces damage received from AGL, 
Super AGL and Extreme AGL Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,135296.0,50.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000101,Type Damage Reduction,"Reduces damage received from AGL, TEQ, STR, 
Super AGL, Super TEQ, Super STR, Extreme AGL, 
Extreme TEQ and Extreme STR Types by 70%",0,0,0,0,,0,0,0,0,0,0,15,1488256.0,70.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000102,Type Damage Reduction,"Reduces damage received from AGL, TEQ, STR, 
Super AGL, Super TEQ, Super STR, Extreme AGL, 
Extreme TEQ, Extreme INT, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,4109696.0,80.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000103,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000104,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000105,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,210.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000106,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,135.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000107,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,155.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000108,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,180.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000109,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000110,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000111,Damage Reduction (All),Reduces damage received by 59%,0,0,0,0,,1,0,0,0,0,0,7,59.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000112,Damage Reduction (All),Reduces damage received by 64%,0,0,0,0,,1,0,0,0,0,0,7,64.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000113,Type Damage Reduction,"Reduces damage received from TEQ, Super TEQ 
and Extreme TEQ Types by 50%",0,0,0,0,,0,0,0,0,0,0,15,270592.0,50.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000114,Type Damage Reduction,"Reduces damage received from AGL, TEQ, 
Super AGL, Super TEQ, Extreme AGL and 
Extreme TEQ Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,405888.0,60.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000115,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, STR, 
Super AGL, Super TEQ, Super INT, Super STR, 
Extreme AGL, Extreme TEQ, Extreme INT and 
Extreme STR Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,2029440.0,80.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000116,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000117,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,175.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000118,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000119,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000120,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,160.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000121,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,180.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000122,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,200.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000123,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,270.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000124,Type Damage Reduction,"Reduces damage received from INT, STR, 
Super INT, Super STR, Extreme INT and 
Extreme STR Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,1623552.0,60.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000126,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,320.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000127,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,410.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000128,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,500.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000129,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,110.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000130,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,120.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000131,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,130.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000132,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000133,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,150.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000134,Damage Reduction (All),Reduces damage received by 10%,0,0,0,0,,1,0,0,0,0,0,7,10.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000135,Damage Reduction (All),Reduces damage received by 15%,0,0,0,0,,1,0,0,0,0,0,7,15.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000144,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,180.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000145,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000146,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,220.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000147,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,240.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000148,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,260.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000149,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,270.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000150,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,290.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000151,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,300.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000152,Type Damage Reduction,"Reduces damage received from INT, PHY, Super INT, 
Super PHY, Extreme INT and Extreme PHY Types by 60%",0,0,0,0,,0,0,0,0,0,0,15,2705920.0,60.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000153,Type Damage Reduction,"Reduces damage received from AGL, TEQ, INT, STR, 
PHY, Super TEQ, Super INT, Super PHY, Extreme AGL, 
Extreme TEQ, Extreme INT, Extreme STR and 
Extreme PHY Types by 80%",0,0,0,0,,0,0,0,0,0,0,15,4157312.0,80.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000154,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,150.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000155,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,175.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000156,Penetration,Increases damage dealt to enemies,0,0,0,0,,0,0,0,0,0,0,3,200.0,,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000157,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,140.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000158,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,160.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
1000159,ATK Boost,Greatly increases ATK,0,0,0,0,,1,0,0,0,0,0,1,180.0,100.0,,{},0,2024-04-30 09:32:08.732072,2024-04-30 09:32:08.732072
